Palavra-chave,Título,Empresa,Localização,Tipo de trabalho,Link
Cientista de Dados,"Analista comercial
Analista comercial",Mondax Comércio Internacional,"São Paulo, Brasil (Remoto)",Remoto,https://www.linkedin.com/jobs/view/4312425678/?eBP=CwEAAAGZ6ZVwVpZMEL-n1pCS4O1LQRSkoIve_IWyIFSsjICEy_3RTASJTSuoJrCGvOo2-2cMkZKERs1tuQHgmWCxM9fNhDwzKctHpEWnFY4K6NBbqeL98tTrXeRmLyAJ3HrpL7qtKg9JbOEc1ctZOQ0Yd_rdbAGwYqsn3YPfYvuVUNQ_0RGFgSZmj47Dr9uOCfptSZadtoausyr2qBurCh-9yW7NgRa_Y5urS_VMwqFTgRgFlshN6QrmNKe-m4Lqygs3_PRXoM6kSd2hLIwT1gCkk2ZogwGzsr-A2OX64HDbf-PfZNYbQNzPjlxtbwDtlAEc9CHC_7utFcsuwoDiydqvufbfMMpHbmnMAz55pLe9cenvC73JHYDwjvqszra-YvhjNDqlXWLt_vxDO1s8AW3KM4v6MLyoPaIQHYJtG-coV4eiiN7yd0Q025Gx4fPA3HIDUXCq4irTHRgIseNk3WxM6ngqZpPne6NrselA9fIQbhbIwDgBsCoR9ou7E23-Z-AmbtDSJ_PdEdoL0KEBXJMSPBR6Gi-r_Maus8My&refId=%2F7axkPNLaNbvG8OrirV%2F%2FQ%3D%3D&trackingId=lp%2FQc%2FPCnkSi260V9yshDA%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Senior Data Science Consultant
Senior Data Science Consultant with verification",EPAM Systems,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4291652679/?eBP=CwEAAAGZ6ZVwVsf_NGd8csJP3QFbc0aSb45SpOvhf_fzMDLBHv9Ofr4KUVOqTwWfJ4l4nCBNSG4rXeRZlPvc28HXC6DM9Pc2hobz5skU43ld3GO6wV8wa5JYLTIePzqWPxe6icutvpSweH_OOt8suaGC-YgYELKk_ZMY2Mst53aRQYOZymDKcZxtf_W0SoBVV6ykEVnwzNLvZyERwwe9WoI0ULbPj_tb5JdAPwvAnsk7RNh6yLO4vO9uho8kFHCQgqngK1ZJdvUWpmesbleq-cI2ERx4sjMlWESVNv3a8WaziL_ETlI49sjwpcJyNeuSe4WWO7q8HfQcOKd7mTrXy21FR9n32hAxzpr8kzzscHLqrjolPHIQsSK9DUL-mu1Nek9GohzQlPLgKE8DfeRccqgjlh-asdfpOrl2dBi2U9gxtcD1NSzuh-ZHpXDmLnARHxEc9njhmzi_TS1q4BXDuwQKvyT1Cwv1C3uNxquTcf7CTOHR4hY9Ft1wRhWFZRx2HNuLmr9aUDtNeL6Zp1E&refId=%2F7axkPNLaNbvG8OrirV%2F%2FQ%3D%3D&trackingId=lzhjTk0wEX597bEYZhA9eQ%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"[Data & AI Platform] Sênior Data Scientist - Experimentação
[Data & AI Platform] Sênior Data Scientist - Experimentação with verification",Stone,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4297572218/?eBP=CwEAAAGZ6ZVwVk8qxU4ul8dBBXvrQ6_MfiUZK0ndGrI4m_6gXZkQCtZnzdq2WTmGWarjc9fWpGLkViDLDXz6qtAaQyIYHD5NN9FMAX--SQ2d4P6gLaAKzZUEb264XZGM0l2C7y9CMYRI7Pb4jMR6huWsdeU2goWttYoHB4I0sWyi5zA8rmmCeFQAXty0Pb5K9v6sWcnTA7ddcPu2ZKZmj6hKHYQVL3r1GsKNTuNovPXKnRqoZerdnSe8mk11wT_t-ntUPSjiNG84qBN8iq7A7mwpEdO4ndUDM8S0ZNnNZH-bSRe2d7Hk_Ip1X3TD4K1FHFLKyKuBwwCrWWyjyfbFOi0m8O3rnFoAPWJ2ZUVyJ_Zk_q-y01H-W8luMEw1p85gbe4On7vhvDn-eDuGUaDBFDs33Gaud9jy-tDfYd_DEEkHQZALtU1GS6IYQ4UwoKGRws_uwxN2WKpmFMIFVof0EEANAKDwjrZ5TPE2DBabghM5Qp8ExJ8&refId=%2F7axkPNLaNbvG8OrirV%2F%2FQ%3D%3D&trackingId=hRzSo69icXIVP7LJ8zip1g%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Data Scientist (Work From Home)
Data Scientist (Work From Home)",Persona,América Latina (Remoto),Remoto,https://www.linkedin.com/jobs/view/4313707734/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=%2F7axkPNLaNbvG8OrirV%2F%2FQ%3D%3D&trackingId=QFETPFAMzbzPMMosVBSXkQ%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Cientista de Dados Pleno
Cientista de Dados Pleno",CERC,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4258324732/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=%2F7axkPNLaNbvG8OrirV%2F%2FQ%3D%3D&trackingId=toP6e4TfBj2M%2FBHA79GK%2Bw%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Data Scientist | Senior
Data Scientist | Senior with verification",Compass UOL,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4279642417/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=%2F7axkPNLaNbvG8OrirV%2F%2FQ%3D%3D&trackingId=ybdX6L2jrA5jFj88JOwNxw%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Senior Product Manager
Senior Product Manager with verification",TAG IMF,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4306139760/?eBP=BUDGET_EXHAUSTED_JOB&refId=%2F7axkPNLaNbvG8OrirV%2F%2FQ%3D%3D&trackingId=JeeIK1%2B3uWgNzU21ShvCKA%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Data Engineer - Remote
Data Engineer - Remote",INDI Staffing Services,América Latina (Remoto),Remoto,https://www.linkedin.com/jobs/view/4314645798/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=%2F7axkPNLaNbvG8OrirV%2F%2FQ%3D%3D&trackingId=fwQZAmWiLhOVRJxAwepGSw%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"AI Trainer - Freelance Data Annotator
AI Trainer - Freelance Data Annotator",Toloka Annotators,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4311534270/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=%2F7axkPNLaNbvG8OrirV%2F%2FQ%3D%3D&trackingId=5polLcvDm7%2BgEFS416twlA%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Senior Product Manager Financial (Cobrança)
Senior Product Manager Financial (Cobrança) with verification",Mouts TI,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4305127184/?eBP=BUDGET_EXHAUSTED_JOB&refId=%2F7axkPNLaNbvG8OrirV%2F%2FQ%3D%3D&trackingId=8NEdjn64s1uPL5TRySXExw%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Especialista com vivência em DTVM e Asset
Especialista com vivência em DTVM e Asset with verification",Capco,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4300094415/?eBP=CwEAAAGZ6ZVwVpvhW0AkBAtGJwqFE_B80zX4jEz-f8O0vL2ZJGktPNb3uKRe3lSzKuhOVZQyDAzng-oTBvRErvnmPTw2Dc0X7sPOmYBmPIRXPDI0rXoFQCEpkp44X0VjphR5XUyU0IC94aBC9Bt_hYQvhOii0B78ZdGbondrbunx-0omMmL-Kvce8TorBRg1LS68r_8fSFrEv9iUrwTaWZwWJEf__MjG0144KQ57ypyyIEod5bA2z4puZEULFoN_CIG2WGARoTB2CuPxbzu-Y4o3mXspiBaBseiK1MTmQNZIQsgC9i4e5Xnb56cM0GSrmckhxrC45ARO5ilIApNSh-ewLL76R6lVNMYO6CKzfbhSrPSBkAkOd1sjk7zzGxkR_R49co_lpItCCThN0rYS2E8DSp2F-E-GlWNZDlLwPHsJrmwG-jRRTkMfO2cZX2j34No3oNip75-fN9ARZqnT07GTGBS9Cfp9E1xsGGSpbs5E2v3VOYaHH5Hixjykzjq_vsm4DeGmIbja2ik3yqpITZCe&refId=%2F7axkPNLaNbvG8OrirV%2F%2FQ%3D%3D&trackingId=F7LylWf3MTyZg2Xvum4TEg%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"ANALISTA DE SEGURANÇA OFENSIVA PLENO - OPORTUNIDADE 100% REMOTA
ANALISTA DE SEGURANÇA OFENSIVA PLENO - OPORTUNIDADE 100% REMOTA",TalentX Digital [Attract.Ignite.Triumph.],Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4299617492/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=%2F7axkPNLaNbvG8OrirV%2F%2FQ%3D%3D&trackingId=PrwhJ1U3fkhbmF1gozEuEQ%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Database Management Specialist
Database Management Specialist",Wellhub,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4310251416/?eBP=CwEAAAGZ6ZW5l9w2ytYJnJPEPNiIBfu2WjFAxuS7nfENxZX6GRL-p6yjZUQCi0EhEXIJzOMZM-GhVunSIwTizjuMEpiJu2vVDpA-7NNI5g7rckC9RegPjC8NRM1QclSX_wdkoTMKd5zwTsCrJUvoD1q35U5MpdIAvHWPqOazRvK30tirMghZbDTE2ZrulsXwefMl21TjQash0U03VfmHkXMLLxiukzi7edULG0Qx6Vz0YslFEJm7cj1LYqacvOl5HGgah40Vn8uOcYngWdgL-tgtzLY3Q1dW8udpnRtBcsxkYnqsQ5nbEja8_jMB-IPptTwPCiZD9NFBzqzqxBAEM3oLllGUnDtnj3-F84sOzI7yOu64mFfHyEDgbEqJLMxn2KHfXBecWW9xdKMYTE0qE52ogPzMdDZmb0SJng00We2rA6x8QfKUyRTd_g4JdDvb4reCeG4E5fwBLUJ6SzsH-E5WSCS1Zt1R7DGXjUFl46tbWN5tNqTWx5GShfa_6RU4hwArx0UOHvzEZQ&refId=lPCQeQXAaN8w2Dpd5e4yRA%3D%3D&trackingId=FhLy1r4TOPa%2BljDP05ycjA%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Banco de Talentos - Pessoa Cientista de Dados PL/SR/ESPEC
Banco de Talentos - Pessoa Cientista de Dados PL/SR/ESPEC",AI Solutions,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4019929261/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=lPCQeQXAaN8w2Dpd5e4yRA%3D%3D&trackingId=5%2FLhkYZKWkJBDKXXxr8fSA%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Specialist Plataform Security | CyberSec
Specialist Plataform Security | CyberSec with verification",iFood,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4309075080/?eBP=CwEAAAGZ6ZW5l75wIWweaNXjR-mgAvjJr3HPZysEBJI-kcg4qmpwEZYIedWKlHqsXAC2JPQrCXdwy8jBvOCBuzqQkghxombFZgXnMakPw14uwWDwIgYi1m7GQNX1DJexaXChdnWCSg8nAUdPk6KWm1ksMZR90Gx29tD4BcLsfos1wPGcMfLjozFmp6kHW6igCeuW3Vae3W0Lmm3YczBs_E-kDaZYA6J5R6jhCsakaxZSCOQsMu6QnyWta7H0hj4ux2I4JaWUSKbQHQLwZhgaUTxw6DiXQQ57glJyzeAVW2Dn2HV-izq9N_64O2wohal9d1evta3A9v9yeVrcj3pWQ2xzXYTAX9huMX1NZF66dpyIpvtg5fF226W0woeT5oqRq1ZT-my1mhZC8_trSZQuMU1SyF3hT4LKS3hRHfcYhQJQT6z4FZgu_tktDCEZNplgDDFbE2-w34itTGbuu6FSWbyk8fsMNlb8sqT_cYba&refId=lPCQeQXAaN8w2Dpd5e4yRA%3D%3D&trackingId=qmVWRc%2FB4WlQKLfQqukYDw%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Freelance Cybersecurity Engineer with AI/ML Focus
Freelance Cybersecurity Engineer with AI/ML Focus",Mindrift,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4311119653/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=lPCQeQXAaN8w2Dpd5e4yRA%3D%3D&trackingId=8IqBuRjdVr4NNlu18iSj7w%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Project Manager
Project Manager",Sur Global,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4310844397/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=lPCQeQXAaN8w2Dpd5e4yRA%3D%3D&trackingId=xv9S2vEykBx5cR7sJyn0Mw%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Customer Success Manager
Customer Success Manager with verification",Guidewire Software,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4298110216/?eBP=CwEAAAGZ6ZW5l1lAZU0cgIzSXVFlzs-Buw0snCO_Xo4iyWpy2E8cJjQ5ysF1nGdA5aE8DyPdfSoYxqMqGgdEN6-lFv46c88P9uBOs6jqpcsMvtSa-Or2vJ8RpLywz0lWOG8DL1F_pk8x64cYAQMgD6gt6kDdN9OcqbTLg9oe8rYm9FqErnQH48k77huhSjfZXJZ2VPhnDVKVDQ-UcDjcZz5UQuoep4G1SWaetcH-8LWH1SGqR_eFC7Zm-bjYtbnCEDnNEFLZOPrPDtFUyVHmbTJJptONXrHrwxu6r0X-u5DKJyYcGMsE3ZOOJlOrGjDjoRb1IVyyrkomLFSWoA0ZvPICyxelbFyprN359FN5GYCWe51ACWXNqG9NNzgm_8nZGw46_Jd_aijcXSmCplszmVDWs47AL6SLjqxCgNzDpEJ72_0f55OA48sW5VUqbaMUahF2zUt55qIghu7_oielKy84tJfew9NSdcrlEYit9YTXsWNHVfZftkYcRxGNOh1J65K_LJiuQjIwlmhV5Kc&refId=lPCQeQXAaN8w2Dpd5e4yRA%3D%3D&trackingId=mMigDluQqF%2Bp%2Bo7bB2wgGQ%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"[JUSCASH] Analista de Machine Learning com foco em IA - 100% REMOTO
[JUSCASH] Analista de Machine Learning com foco em IA - 100% REMOTO",JusCash,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4290884127/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=lPCQeQXAaN8w2Dpd5e4yRA%3D%3D&trackingId=GxhwyVxD64XuNSnm3HY1iQ%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Legal Intake & Case Manager
Legal Intake & Case Manager with verification",Pearl Talent,"São Paulo, Brasil (Remoto)",Remoto,https://www.linkedin.com/jobs/view/4314537171/?eBP=BUDGET_EXHAUSTED_JOB&refId=lPCQeQXAaN8w2Dpd5e4yRA%3D%3D&trackingId=ZU2g6hVCYuoJ6aOZLgxzuQ%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Head of SOC
Head of SOC",Celcoin,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4277102916/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=lPCQeQXAaN8w2Dpd5e4yRA%3D%3D&trackingId=y68MXlxpfNxSP1oRfT5T%2Fg%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"DBA de Oracle (Certificação Oracle Database 12c)
DBA de Oracle (Certificação Oracle Database 12c) with verification",Stefanini Brasil,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4313264681/?eBP=CwEAAAGZ6ZW5l9hJPPiHFToWYbMVZPwPGTgbwZxSkQzBvNs567t2wMnlDwUjc_5VagccOdVL3p-xHs1f70pdeYuW_bT2OvhM0_5HoetHHu6-GviLUOKRDSDPfwXqgiVts4m-wYNlW8EGXcFRW-o4f97SLRmirbXVQU2wKCKKOB01iG6zzXlMvIiilIhJ4T7LBuGnFHJwJ2TKDrGKpUNAMDb0srwTQcN2DqooMoyBReJSiMh-OXOfUbcE2XgqfmZwBFgS1pb8mZp8XxMDshxQ5sKrTWfkH35qkGmmzg65tyNbPHkmEleKN59N32dq3EcMrc2-4ubxCOj0Kitp6zU_V9VbJCY0jJDpnGR-Aj8GTUxTATXICA_HB9hBbugs3iS1MuNLWWkMH1XMeQHJOdVQ9W_0A7PM089nFB6XOTETn7XiHs9hZgBsbmH2TIBaAM7zKT2vYRkPOxpjm917ZYu3i_lt2bzvtXzGvd3N7mUL5WF0d2esuTqbIcY2RNRJhJVRYy2HRemZX8SdaQ&refId=lPCQeQXAaN8w2Dpd5e4yRA%3D%3D&trackingId=No83OS6pj8om3JZJn6LBWA%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Operations Manager (DTC/e-commerce) - Worldwide/Remote
Operations Manager (DTC/e-commerce) - Worldwide/Remote",Paired,América Latina (Remoto),Remoto,https://www.linkedin.com/jobs/view/4307590219/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=lPCQeQXAaN8w2Dpd5e4yRA%3D%3D&trackingId=ZEHJHecRFVQz1wddQvUVRw%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Engenheiro - Home Office
Engenheiro - Home Office with verification",Capco,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4315327096/?eBP=BUDGET_EXHAUSTED_JOB&refId=lPCQeQXAaN8w2Dpd5e4yRA%3D%3D&trackingId=q6aXkc8IRp1D%2F3Mk0dHTfA%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Data Tech Lead (Product)
Data Tech Lead (Product)",Asaas,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4311020710/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=lPCQeQXAaN8w2Dpd5e4yRA%3D%3D&trackingId=HtWmtNPWCFSwdgVyBNnj2g%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Analista de BI - PL - OpusMultipla
Analista de BI - PL - OpusMultipla",OpusMúltipla,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4307276854/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=lPCQeQXAaN8w2Dpd5e4yRA%3D%3D&trackingId=yW0qAS6pC4lCaoWMbH6eoQ%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Senior Data Scientist, Brazil
Senior Data Scientist, Brazil with verification",CI&T,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4306811242/?eBP=CwEAAAGZ6ZYESwuzJkhMYzNDByAP_RtXw9NMHNsogHx_OBreX2zD9sz3TaA50PqCnul0pmt6OMivKFfMe6kq85z_n2EbDeBXFAPaj1eU8nsQ0L-K3jFqt2Dw55M7ZD5UtojAGAFqXgiG9AgvgFEISbrVCyJdOEmyHboQyi2aEaNQ1HI3FQ2OwU_THL4CNfziMv1qDZtXnh2QuRB7UtlJQNoLMXEyxNzr1ruRQJbmn-Tdzn1-04Ph0fofdRt_ILk6wpUGKViVPuOmAOXZWVW2M1UnAix0LBA2BTeu0L1oG0GLAPovjk97NT3flzI3EVbnsiVpniwUtrWphNjmyh4W7dCE8RpjDXQaz4g034gaO00lkuG8jyLH14xrvAoTwdY0dekMbbjNooFfWnkbcKxhM85yNmBB51_HOVbcEMPOEcJWEgYYx4q_aTRBDwVCecJTJGwU63qi5ptfj8F0IVElM9NGpbdnC0elhD0TQj4nHjLPP_kGeT6R-X6Rd1zj589Q_ia7XvxnZCo1V2dL&refId=RwPJFSMq5qzqG4s6cCPX0g%3D%3D&trackingId=w2%2BQT0su%2F5xGfD4MZPuLaQ%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Master AI/Machine Learning Specialist (AWS), Brazil
Master AI/Machine Learning Specialist (AWS), Brazil with verification",CI&T,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4223995854/?eBP=CwEAAAGZ6ZYETECga34vQwRqeHHjU69PxLOkB8WJ61VUZgiZS7BfiIIDICuX1ZKzafb7gaqWNyw9OcLKzcNdLQyC3KtW53Hvq-3ju3VPbivPNC82XyoyrjUxSIfMcr3-Vi6pcVZ_hSK7lwhm1Z8UDEhfjwMv3n2j8EVGdgL1VlInQcGL4StjqTj9efVcyiSVKLpH0E1BF92J4MzIKydheyvzHmnDl3P-OgBtkZE659m3o5UvI7800W4paczeY8hKnGnDtzAVc2m2TPSnlNU1H35bGq66LPySJeleYLXm9XQ679x9qibhY725q31mDTPcF6qa7KqIpZFjKXd3eQJO6PZCjM4h0NOc2mDzjTX4TlD2EfroXNgSyhX6jJMLFVznk9sIb-V3Co8rlWTl0LeGtZYGVm0SsSkah2zwiK6C5UAUZosvSFXQOF4ASCLLv3j0H99TwhWFBqcD77ACrpv7zllwA_GAnWvloaJ2DesNFo-7ynN7LVpKXyS25w-ll_c6Gex5cgNm&refId=RwPJFSMq5qzqG4s6cCPX0g%3D%3D&trackingId=9FA0pFpUFRGFNErEpvDh6g%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Senior SAS Data Developer, Brazil
Senior SAS Data Developer, Brazil with verification",CI&T,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4314146676/?eBP=CwEAAAGZ6ZYETCpb39yXW9cwO1q5Vw_HXLNUNXp1ZCuwp4TGTbJd7u6sDiUG3yGq_Aqom0Sandro0k7ofzB8k0z2gDtxz56Kva3ft_aXiyQIL4QRu33SdhNg1N9F9UkKjYXuVVSFjZzzaeOwSLXFb6FcLysdjt1-W1CKwdWS64JONg2EUjT06Hehwc2oQhxR41a4NEZfQsQniSQfv3M2phEsam76CV3tC_djLrpBxhwzEchIrdLVj5r28bFBuaX1JkcMlLj70iXfCxX08w-aha7eks4uBBjaKCkRG1bZj_z_NST4L7T3HvRghQyNctA_dItZIR5KAdvl8d42rXgw0WPMOu4BIXS700rE5ifG23eOYlH95YG3Koo_H8hZdCnZXi04JWkWm8y1CiCJP_jy5gcfeqNG1BoFJf7-VjNUgDnfD2vY43HOynPSPDthgrWn4r2OeB1hP6Epnr6r7fSNHJqPSFko2W3FUQFX-SmfaZ3sPmsLbY8Iw0WZgKaUim-lGKfgc9LqZkW2EQ&refId=RwPJFSMq5qzqG4s6cCPX0g%3D%3D&trackingId=6O%2FXHZzqyHJjVrKG96Jtfw%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Data Developer Master (GCP)
Data Developer Master (GCP) with verification",CI&T,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4309011843/?eBP=CwEAAAGZ6ZYETD-CixhBCGo6JFtpIRh7Ax0WrNHNGwiOWddWlh1hhTKVkA7TvVFXkbysY66WIXJ9SO1Ww8EV5xQbNmnxnQ3OMCnaSVe5vr0myh7BSG7WNu_ucn9wzr4bJrMCiR02ie2zi_szKSchVmOVg5CQTm6tsWL_tm7SUfYZJNK3kVhjzFVbsRhV52WdrLNEP9nUhhy3mi4sqOU7Tn-TMOANbn-XBRPUHKLr0COKZu_EDKCquLTA5pgphyJjtXFco52cat5Q20iaSqzKZRaSh2pDb6L_nRZLfUui4ht3Z6J0kf_J8AKj7uexHuSPZHTQHWcFiwua7LXqFEFM86yXuZmQYrm3uxV1Pk4pe_WGcL8vpvZ5bikoKNr62t1SSHRyuLAZ70uPvjxJE69CrHV3gAXEeKeEff_3VSKHcX65MfDvAKNOblAhoZaqmI7T-qo7moQ-G9RQm3d_XB52Weum_v-aPrwFmUVZeUDfdUGZ1illuXeH4eem28CsQl-f15LgGOU6k0CxCg&refId=RwPJFSMq5qzqG4s6cCPX0g%3D%3D&trackingId=%2F7ILr%2BQ3Lh6Vdlw%2BPMIXeg%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"SR Data Scientist (AI Engineer)
SR Data Scientist (AI Engineer) with verification",Zallpy Digital,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4256300092/?eBP=CwEAAAGZ6ZYETDO3N1dUPKLIVlM4ye4trs5L5VOLloTUXicIVGlnKfyhD_-uv19Si2xIWSN8VLvSJjBNkJOwLpwL_dP719SXoNK5szJESYbR7m7Z0k59z6e4cLPM84OXgqOtWWHx_HYJ2d0uoMJJ7A1dvrptrQ7YHN9x1FVvQUuSGJ4g0IEJXDLTQ0qUtcfdlJsnmVicAKKUHN6pvCifY3j-ukZV50CHjcd8u11iMlPHBe2_qaIirjgwhyr0D_U8-GZ0o2OT388fuhOtb7upf4exwevOx6JhciTHCa6NQeMCGAyEEAmvKx1yNgucRFBRGmFj3h1OuU3Y6GQeEGo4CcMfPbokZBFA711MFuwn2jT5u0Qvdi01Jn6V7Sk7BZUXf-z0hnJ0aGAyVcli2Cxl_Ja_OF4I9aunrWqOwLglvSXAQot11ypL1pfS8Pg0aYuiUV4G54K4pcz6U787xwUVy5PkT5MXpUYAM5T0-sZqqwP5qc20osoYbs6fIk6kMOsQxDnQErRBUePxPg&refId=RwPJFSMq5qzqG4s6cCPX0g%3D%3D&trackingId=RO1%2BFdwXbgO9xR7OhQhRoQ%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Consultor de Processos (Celonis) (Vaga também para PCD)
Consultor de Processos (Celonis) (Vaga também para PCD) with verification",NUMEN,"São Paulo, Brasil (Remoto)",Remoto,https://www.linkedin.com/jobs/view/4307274858/?eBP=CwEAAAGZ6ZYETDyGxFsejI0I6RIj7w-dZWjriFmsxo5YfPPkWKSEgarqXEWA-xGrOcEhXmNbZOlD6Um5jjR6KtZcj8lojba0LKvb0tJU9DwTVjkL7-D_UxY1mcyNZQJOO23a4YFhLI0iKMBndOWALjhnqjevhaAMUSrNFo1qae-mzO0EEGmRzzhAuceWXUUtwZWEbNLpgf7PShjqGZKk_LM9BOemdG7zweZWBfasO0mAwvgw1w7JfYG3_oJBxMU2pD08l_Svj0NGv1_ODDBOZJwJLbtU0zst0ybfGMgSr8JTFWS0nTI8UIV3Ot2qFVY8tnrD93A6163XUTMo7vC-V1usr3sVtX0UeIXMsEVmgf3DXrYYobmIq2zA6RUGBodogBzWptk8XueQBTTff_ApQzbE6SqJIZdPl5ScoQ8Pjxy8konNJt3MHDdPi_7NkRXHg6Iqambsr2BXEKLKj_uiqs8PUzVRbd2IwBTIZw&refId=RwPJFSMq5qzqG4s6cCPX0g%3D%3D&trackingId=sIrouOvh%2BFOIdvf8tKGrog%3D%3D&trk=flagship3_search_srp_jobs
Cientista de Dados,"Senior Data Developer, Brazil
Senior Data Developer, Brazil with verification",CI&T,Brasil (Remoto),Remoto,https://www.linkedin.com/jobs/view/4293498926/?eBP=CwEAAAGZ6ZYETGXcNtiuWHDo5gcMrh8AVAYNDqZqvpqDlBpT8gnqW_eJ1k_l8lg9WnPCbhR6Hu6xl-HsFxOFY3RmJq8f1ICqasV664i-VI130PmaF9zz5Dg5pM7P_cce-pvsFkp-4C4zeDVtlPfGvvTbcrPQdvCF63zLkByc2mm1m6fa29reWUVX3zZ-qhyzhNKry6M15AAMKO5WqzB6Dmck-Pfhs2BxOlVLV_LH0YHeV_MIhobaRMspjq6SGXh6OP1G9keQKjEGKSKgNJW7wj8DI_4T2ad030PpsPzsRf3sykO3TTYoV8QYlY_tWQxaMB6r9vhpoUn3o1zPStcC6br_4RK4BMMKcMr2IaqPpa5C6JikIos7WOnFMcdzL3WuiA_ni0wgaJxZEQatM3jOw0-F8hEfZveAaQtOpznM-6faaxlMvy41KO-C3pQIph4UHPqrB-rs4M1dkkxPrLUVMBWB6inqXajiQ-8hhUj-iUZy3EggFPafQyNrg9131rclnm45hjoGMfNF5g&refId=RwPJFSMq5qzqG4s6cCPX0g%3D%3D&trackingId=kjtUQhHPgMQnEw61s46zwQ%3D%3D&trk=flagship3_search_srp_jobs
